enterprise-id,site-id,imsi,sim-id,key,opc,iccid,device-id,imei,device-group-id
kajeet-enterprise,kajeet-site,123456789012622 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-278,530778657966612 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012623 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-279,530778657966613 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012624 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-280,530778657966614 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012625 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-281,530778657966615 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012626 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-282,530778657966616 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012627 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-283,530778657966617 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012628 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-284,530778657966618 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012629 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-285,530778657966619 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012630 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-286,530778657966620 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012631 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-287,530778657966621 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012632 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-288,530778657966622 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012633 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-289,530778657966623 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012634 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-290,530778657966624 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012635 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-291,530778657966625 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012636 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-292,530778657966626 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012637 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-293,530778657966627 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012638 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-294,530778657966628 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012639 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-295,530778657966629 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012640 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-296,530778657966630 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012641 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-297,530778657966631 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012642 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-298,530778657966632 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012643 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-299,530778657966633 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012644 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-300,530778657966634 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012645 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-301,530778657966635 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012646 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-302,530778657966636 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012647 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-303,530778657966637 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012648 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-304,530778657966638 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012649 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-305,530778657966639 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012650 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-306,530778657966640 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012651 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-307,530778657966641 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012652 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-308,530778657966642 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012653 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-309,530778657966643 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012654 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-310,530778657966644 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012655 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-311,530778657966645 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012656 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-312,530778657966646 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012657 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-313,530778657966647 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012658 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-314,530778657966648 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012659 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-315,530778657966649 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012660 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-316,530778657966650 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012661 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-317,530778657966651 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012662 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-318,530778657966652 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012663 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-319,530778657966653 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012664 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-320,530778657966654 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012665 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-321,530778657966655 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012666 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-322,530778657966656 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012667 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-323,530778657966657 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012668 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-324,530778657966658 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012669 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-325,530778657966659 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012670 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-326,530778657966660 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012671 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-327,530778657966661 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012672 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-328,530778657966662 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012673 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-329,530778657966663 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012674 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-330,530778657966664 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012675 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-331,530778657966665 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012676 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-332,530778657966666 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012677 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-333,530778657966667 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012678 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-334,530778657966668 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012679 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-335,530778657966669 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012680 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-336,530778657966670 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012681 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-337,530778657966671 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012682 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-338,530778657966672 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012683 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-339,530778657966673 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012684 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-340,530778657966674 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012685 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-341,530778657966675 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012686 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-342,530778657966676 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012687 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-343,530778657966677 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012688 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-344,530778657966678 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012689 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-345,530778657966679 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012690 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-346,530778657966680 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012691 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-347,530778657966681 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012692 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-348,530778657966682 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012693 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-349,530778657966683 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012694 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-350,530778657966684 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012695 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-351,530778657966685 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012696 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-352,530778657966686 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012697 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-353,530778657966687 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012698 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-354,530778657966688 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012699 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-355,530778657966689 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012700 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-356,530778657966690 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012701 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-357,530778657966691 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012702 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-358,530778657966692 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012703 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-359,530778657966693 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012704 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-360,530778657966694 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012705 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-361,530778657966695 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012706 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-362,530778657966696 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012707 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-363,530778657966697 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012708 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-364,530778657966698 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012709 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-365,530778657966699 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012710 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-366,530778657966700 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012711 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-367,530778657966701 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012712 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-368,530778657966702 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012713 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-369,530778657966703 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012714 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-370,530778657966704 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012715 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-371,530778657966705 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012716 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-372,530778657966706 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012717 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-373,530778657966707 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012718 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-374,530778657966708 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012719 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-375,530778657966709 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012720 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-376,530778657966710 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012721 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-377,530778657966711 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012722 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-378,530778657966712 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012723 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-379,530778657966713 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012724 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-380,530778657966714 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012725 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-381,530778657966715 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012726 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-382,530778657966716 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012727 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-383,530778657966717 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012728 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-384,530778657966718 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012729 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-385,530778657966719 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012730 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-386,530778657966720 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012731 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-387,530778657966721 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012732 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-388,530778657966722 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012733 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-389,530778657966723 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012734 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-390,530778657966724 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012735 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-391,530778657966725 ,kajeet-mobile-group
kajeet-enterprise,kajeet-site,123456789012736 ,sim-123456789012345,30BDF9DA4E2C460786597414A43988F9,D5FE0D8340D24A26B78B7A3A22BF2A4D,11014402108000000000 ,baicell-test-device-392,530778657966726 ,kajeet-mobile-group
